sku,full_cluster,calendar_group,horizon_weeks,approximate_days,origin,tail_rank,origin_index,actual_sum,actual_event,training_weeks,training_start,training_last_week,dynamic_cluster,label_source,old_case_available,n,s,probability,laplace_probability,conditional_mean,scale_52,square_scale_52,scale_full,full_n,legacy_week_probability,legacy_positive_week_mean,tail4_identity,block_totals,full_block_totals,enterprise_probability,ma4_forecast,train_values,test_values
ETZP0004,1,across_2024_2026,4,28,2026-07-06,1,6,6.0,1,131,2024-01-01,2026-06-29,1,reused,True,13,8,0.6153846153846154,0.6,10.25,5.083333333333333,80.08333333333333,2.193548387096774,32,0.0,2.735294117647059,0.0,"[7.0, 5.0, 8.0, 8.0, 8.0, 5.0, 0.0, 24.0, 17.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 5.0, 5.0, 7.0, 5.0, 8.0, 8.0, 8.0, 5.0, 0.0, 24.0, 17.0, 0.0, 0.0, 0.0, 0.0]",0.65710643722116,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 0.0, 2.0, 2.0, 2.0, 1.0, 0.0, 0.0, 4.0, 1.0, 2.0, 1.0, 1.0, 3.0, 0.0, 4.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 0.0, 1.0, 3.0, 1.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 8.0, 12.0, 2.0, 5.0, 5.0, 6.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 1, 3, 1]"
ZTD0001,1,across_2024_2026,4,28,2026-07-06,1,6,13.0,1,131,2024-01-01,2026-06-29,1,reused,True,13,6,0.46153846153846156,0.4666666666666667,10.833333333333334,3.9166666666666665,33.75,1.5161290322580645,32,1.0,3.611111111111111,19.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 10.0, 0.0, 0.0, 7.0, 4.0, 14.0, 19.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 10.0, 0.0, 0.0, 7.0, 4.0, 14.0, 19.0]",0.6583811344805609,19.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 3.0, 5.0, 5.0, 0.0, 3.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 1.0, 2.0, 2.0, 0.0, 0.0, 1.0, 2.0, 5.0, 6.0, 6.0, 8.0, 2.0, 3.0]","[3, 4, 5, 1]"
FZLRJ0005,1,only_2026,4,28,2026-07-06,1,6,0.0,0,26,2026-01-05,2026-06-29,1,reused,True,6,3,0.5,0.5,7.333333333333333,3.8,39.0,3.8,6,0.75,3.6666666666666665,8.0,"[1.0, 0.0, 0.0, 0.0, 13.0, 8.0]","[1.0, 0.0, 0.0, 0.0, 13.0, 8.0]",0.6573604060913706,8.0,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 11.0, 2.0, 3.0, 3.0, 0.0]","[0, 0, 0, 0]"
ETZP0003,1,across_2024_2026,4,28,2026-07-06,1,6,9.0,1,131,2024-01-01,2026-06-29,1,reused,True,13,7,0.5384615384615384,0.5333333333333333,9.142857142857142,7.333333333333333,107.5,2.838709677419355,32,0.0,4.0,0.0,"[0.0, 0.0, 3.0, 7.0, 10.0, 2.0, 0.0, 21.0, 4.0, 17.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 7.0, 10.0, 2.0, 0.0, 21.0, 4.0, 17.0, 0.0, 0.0, 0.0]",0.6577437858508605,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 1.0, 2.0, 1.0, 3.0, 6.0, 4.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 13.0, 3.0, 0.0, 2.0, 0.0, 2.0, 0.0, 13.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, 1, 4, 1]"
FRH0064,1,across_2024_2026,4,28,2026-07-06,1,6,3.0,1,131,2024-01-01,2026-06-29,1,reused,True,13,13,1.0,0.9333333333333333,7.6923076923076925,2.6666666666666665,16.166666666666668,1.3548387096774193,32,0.75,3.225806451612903,4.0,"[10.0, 11.0, 11.0, 12.0, 12.0, 19.0, 9.0, 4.0, 2.0, 2.0, 3.0, 1.0, 4.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 11.0, 11.0, 12.0, 12.0, 19.0, 9.0, 4.0, 2.0, 2.0, 3.0, 1.0, 4.0]",0.6539196940726577,4.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 1.0, 1.0, 0.0, 4.0, 6.0, 3.0, 0.0, 5.0, 4.0, 2.0, 6.0, 4.0, 0.0, 3.0, 5.0, 2.0, 9.0, 2.0, 5.0, 1.0, 1.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0]","[2, 1, 0, 0]"
LTKF0047,1,across_2024_2026,4,28,2026-07-06,1,6,0.0,0,131,2024-01-01,2026-06-29,1,reused,True,13,7,0.5384615384615384,0.5333333333333333,4.0,2.1666666666666665,20.333333333333332,1.7419354838709677,32,0.75,2.4545454545454546,18.0,"[2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 3.0, 18.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 8.0, 15.0, 2.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 3.0, 18.0]",0.6577437858508605,18.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 3.0, 2.0, 3.0, 2.0, 4.0, 6.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 2.0, 11.0, 5.0, 0.0]","[0, 0, 0, 0]"
XYMZG0016,1,only_2026,4,28,2026-07-06,1,6,12.0,1,26,2026-01-05,2026-06-29,0,reused,True,6,1,0.16666666666666666,0.25,25.0,5.0,125.0,5.0,6,0.5,12.5,25.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 25.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 25.0]",0.6586294416243654,25.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 16.0, 0.0]","[0, 4, 3, 5]"
DRMJJ0027,2,across_2024_2026,4,28,2026-07-06,1,6,1.0,1,131,2024-01-01,2026-06-29,2,reused,True,13,4,0.3076923076923077,0.3333333333333333,3.5,1.5,5.833333333333333,0.5806451612903226,32,0.0,1.75,0.0,"[0.0, 0.0, 5.0, 5.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 5.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0]",0.6596558317399618,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 4.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 1]"
LYC0201,1,across_2024_2026,4,28,2026-07-06,1,6,4.0,1,131,2024-01-01,2026-06-29,1,reused,True,13,9,0.6923076923076923,0.6666666666666666,9.333333333333334,5.25,78.91666666666667,2.129032258064516,32,0.75,3.652173913043478,18.0,"[3.0, 11.0, 9.0, 6.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 4.0, 30.0, 18.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 11.0, 9.0, 6.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 4.0, 30.0, 18.0]",0.6564690885914596,18.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 1.0, 1.0, 3.0, 6.0, 2.0, 5.0, 1.0, 1.0, 5.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 2.0, 0.0, 3.0, 9.0, 18.0, 7.0, 8.0, 3.0, 0.0]","[1, 1, 2, 0]"
XGX9995,1,only_2026,4,28,2026-07-06,1,6,2.0,1,26,2026-01-05,2026-06-29,0,reused,True,6,1,0.16666666666666666,0.25,14.0,2.8,39.2,2.8,6,0.75,4.666666666666667,14.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 14.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 14.0]",0.6586294416243654,14.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 7.0, 6.0]","[0, 1, 1, 0]"
NNBZL01,1,only_2026,4,28,2026-07-06,1,6,0.0,0,26,2026-01-05,2026-06-29,1,reused,True,6,3,0.5,0.5,12.333333333333334,12.4,330.8,12.4,6,0.0,4.111111111111111,0.0,"[0.0, 0.0, 31.0, 5.0, 1.0, 0.0]","[0.0, 0.0, 31.0, 5.0, 1.0, 0.0]",0.6573604060913706,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 5.0, 6.0, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0]"
NNB0002,1,across_2024_2026,4,28,2026-07-06,1,6,0.0,0,131,2024-01-01,2026-06-29,1,reused,True,13,8,0.6153846153846154,0.6,29.875,24.416666666666668,1306.9166666666667,9.483870967741936,32,0.0,12.578947368421053,0.0,"[1.0, 0.0, 1.0, 1.0, 12.0, 58.0, 26.0, 0.0, 0.0, 88.0, 52.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 12.0, 58.0, 26.0, 0.0, 0.0, 88.0, 52.0, 0.0, 0.0]",0.65710643722116,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 11.0, 9.0, 10.0, 20.0, 19.0, 16.0, 9.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 24.0, 21.0, 29.0, 30.0, 20.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0]"
QFSJZ002-1,2,across_2024_2026,4,28,2026-07-06,1,6,0.0,0,131,2024-01-01,2026-06-29,2,reused,True,13,5,0.38461538461538464,0.4,2.8,1.1666666666666667,3.3333333333333335,0.6451612903225806,32,0.0,1.4545454545454546,0.0,"[2.0, 6.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0, 6.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0]",0.6590184831102613,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 4.0, 2.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0]"
HWZDSKL0001,1,across_2024_2026,4,28,2026-07-06,1,6,19.0,1,131,2024-01-01,2026-06-29,1,reused,True,13,6,0.46153846153846156,0.4666666666666667,12.666666666666666,3.3333333333333335,26.833333333333332,4.67741935483871,32,0.75,5.903225806451613,9.0,"[17.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.0, 15.0, 9.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 36.0, 28.0, 9.0, 34.0, 17.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.0, 15.0, 9.0]",0.6583811344805609,9.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 35.0, 13.0, 15.0, 0.0, 0.0, 1.0, 0.0, 0.0, 8.0, 19.0, 7.0, 5.0, 3.0, 5.0, 4.0, 5.0, 3.0, 3.0, 4.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 6.0, 2.0, 7.0, 5.0, 2.0, 8.0, 3.0, 3.0, 1.0, 4.0, 0.0, 1.0, 4.0]","[6, 4, 1, 8]"
FRW0024,1,across_2024_2026,4,28,2026-07-06,1,6,3.0,1,131,2024-01-01,2026-06-29,1,reused,True,13,11,0.8461538461538461,0.8,8.0,6.75,73.91666666666667,2.6129032258064515,32,0.5,3.0344827586206895,5.0,"[0.0, 0.0, 5.0, 8.0, 14.0, 2.0, 1.0, 11.0, 22.0, 3.0, 11.0, 6.0, 5.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 8.0, 14.0, 2.0, 1.0, 11.0, 22.0, 3.0, 11.0, 6.0, 5.0]",0.6551943913320586,5.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 0.0, 3.0, 2.0, 3.0, 3.0, 5.0, 3.0, 3.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 4.0, 7.0, 12.0, 9.0, 1.0, 0.0, 1.0, 0.0, 0.0, 2.0, 5.0, 3.0, 0.0, 3.0, 1.0, 1.0, 1.0, 3.0, 1.0, 0.0, 0.0, 4.0]","[2, 0, 0, 1]"
BLP0001,1,across_2024_2026,4,28,2026-07-06,1,6,47.0,1,131,2024-01-01,2026-06-29,1,reused,True,13,13,1.0,0.9333333333333333,25.03846153846154,11.616666666666667,209.86374999999998,5.141935483870967,32,1.0,6.925531914893617,21.0,"[20.0, 10.0, 19.0, 41.0, 14.75, 15.25, 14.5, 40.0, 24.8, 36.2, 38.0, 31.0, 21.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.0, 10.0, 19.0, 41.0, 14.75, 15.25, 14.5, 40.0, 24.8, 36.2, 38.0, 31.0, 21.0]",0.6539196940726577,21.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 17.0, 10.0, 0.0, 0.0, 0.0, 0.0, 3.0, 7.0, 9.0, 1.0, 3.0, 17.0, 20.0, 2.0, 4.0, 4.25, 4.5, 4.75, 1.0, 4.5, 5.0, 5.5, 2.0, 3.0, 4.0, 13.0, 13.0, 8.0, 6.0, 5.0, 6.0, 6.6, 7.2, 7.8, 8.4, 11.0, 9.0, 9.0, 9.0, 9.0, 11.0, 13.0, 7.0, 5.0, 6.0, 5.0, 2.0, 5.0, 9.0]","[5, 24, 13, 5]"
