sku,n,mean_delta,method,metric,cohort,horizon_weeks
FRH0037,5,0.04053921568627446,BlockFrequencyMean,mase_52,sparse77,13
FRH0042,5,1.8157738095238094,BlockFrequencyMean,mase_52,sparse77,13
FRH0043,6,-1.9204365079365078,BlockFrequencyMean,mase_52,sparse77,13
FRH0044,6,-0.719345238095238,BlockFrequencyMean,mase_52,sparse77,13
FRH0047,6,-0.06449959749295615,BlockFrequencyMean,mase_52,sparse77,13
FRH0049,6,0.688888888888889,BlockFrequencyMean,mase_52,sparse77,13
FRH0056-1,3,3.107142857142857,BlockFrequencyMean,mase_52,sparse77,13
FRH0068,3,2.462082912032356,BlockFrequencyMean,mase_52,sparse77,13
FRW00011,3,-0.2005494505494505,BlockFrequencyMean,mase_52,sparse77,13
FRW0008,4,-1.125,BlockFrequencyMean,mase_52,sparse77,13
FRW0009,4,-1.0045454545454546,BlockFrequencyMean,mase_52,sparse77,13
FRW0011,5,-0.1633333333333333,BlockFrequencyMean,mase_52,sparse77,13
FRW0014,5,1.0197167755991285,BlockFrequencyMean,mase_52,sparse77,13
FRW0016,5,0.5330357142857143,BlockFrequencyMean,mase_52,sparse77,13
FRW0020,5,1.0675595238095237,BlockFrequencyMean,mase_52,sparse77,13
FRW0023,5,-1.1172619047619048,BlockFrequencyMean,mase_52,sparse77,13
FSTBY001,2,0.1875,BlockFrequencyMean,mase_52,sparse77,13
FZGLS0001,2,-1.0,BlockFrequencyMean,mase_52,sparse77,13
FZGLS0002,4,-0.09375,BlockFrequencyMean,mase_52,sparse77,13
FZLRJ0001double,4,0.0,BlockFrequencyMean,mase_52,sparse77,13
FZLRJ0002double,5,-0.6045454545454545,BlockFrequencyMean,mase_52,sparse77,13
HSAKSLT0001,2,1.8125,BlockFrequencyMean,mase_52,sparse77,13
HWZDSKL0002,5,-1.4039215686274513,BlockFrequencyMean,mase_52,sparse77,13
JZJ0004,3,-0.9470373376623376,BlockFrequencyMean,mase_52,sparse77,13
JZJ0014,4,-1.6442307692307692,BlockFrequencyMean,mase_52,sparse77,13
JZJ0017,5,1.1224025974025973,BlockFrequencyMean,mase_52,sparse77,13
KFZ0001,3,-1.7,BlockFrequencyMean,mase_52,sparse77,13
LTKF0002,4,0.5625,BlockFrequencyMean,mase_52,sparse77,13
LTKF0005A,4,-1.1889204545454546,BlockFrequencyMean,mase_52,sparse77,13
LTKF0008,4,0.5625,BlockFrequencyMean,mase_52,sparse77,13
LTKF0009,4,0.5625,BlockFrequencyMean,mase_52,sparse77,13
LTKF0022,2,-1.3071428571428572,BlockFrequencyMean,mase_52,sparse77,13
LTKF0024A,3,-0.37916666666666665,BlockFrequencyMean,mase_52,sparse77,13
LTKF0058,2,-0.234375,BlockFrequencyMean,mase_52,sparse77,13
LTKF0102,3,-0.49747474747474746,BlockFrequencyMean,mase_52,sparse77,13
LTKF0106,3,-2.4166666666666665,BlockFrequencyMean,mase_52,sparse77,13
LTKF0111,3,1.0011904761904766,BlockFrequencyMean,mase_52,sparse77,13
LYC0203,4,2.075,BlockFrequencyMean,mase_52,sparse77,13
QCXXC0001,4,0.3265135599694422,BlockFrequencyMean,mase_52,sparse77,13
QCXXC0002,4,0.60625,BlockFrequencyMean,mase_52,sparse77,13
QFSJZ002-1,4,1.3639705882352942,BlockFrequencyMean,mase_52,sparse77,13
QFSJZ003,4,-0.04404761904761895,BlockFrequencyMean,mase_52,sparse77,13
SLT0003,5,0.8481338028169014,BlockFrequencyMean,mase_52,sparse77,13
SLT0004,4,1.5267857142857144,BlockFrequencyMean,mase_52,sparse77,13
SRPDZS0002,2,0.35,BlockFrequencyMean,mase_52,sparse77,13
YDBZLV0001AMDE,4,0.5145596590909091,BlockFrequencyMean,mase_52,sparse77,13
YDBZWV0001AMDE,4,2.1331845238095237,BlockFrequencyMean,mase_52,sparse77,13
YJX0024,2,0.5625,BlockFrequencyMean,mase_52,sparse77,13
YJX0025,2,0.05357142857142866,BlockFrequencyMean,mase_52,sparse77,13
YXBLJ0001,3,2.0448275862068965,BlockFrequencyMean,mase_52,sparse77,13
ZBTZ0003,4,-0.46249999999999997,BlockFrequencyMean,mase_52,sparse77,13
ZJJSJBV001AMDE,5,-0.15554667919799497,BlockFrequencyMean,mase_52,sparse77,13
ZJJYZSJBV1AMDE,5,0.5936504355859195,BlockFrequencyMean,mase_52,sparse77,13
ZJJYZSJSV2AMDE,5,0.7268939393939394,BlockFrequencyMean,mase_52,sparse77,13
BLJZ0001,1,3.0,BlockFrequencyMean,ae,sparse77,13
BLP0003,3,-1.8333333333333333,BlockFrequencyMean,ae,sparse77,13
BLP0004,2,-7.625,BlockFrequencyMean,ae,sparse77,13
CLSSLT0003,5,-6.15,BlockFrequencyMean,ae,sparse77,13
CLSSLT0006,4,-3.125,BlockFrequencyMean,ae,sparse77,13
DRMJJ0020,1,-24.75,BlockFrequencyMean,ae,sparse77,13
DRMJJ0021,4,-8.9375,BlockFrequencyMean,ae,sparse77,13
DRMJJ0025,5,-6.55,BlockFrequencyMean,ae,sparse77,13
DRMJJ0026,3,-8.833333333333334,BlockFrequencyMean,ae,sparse77,13
DRMJJ0027,3,-1.3333333333333333,BlockFrequencyMean,ae,sparse77,13
DRMJJ0038,1,0.5,BlockFrequencyMean,ae,sparse77,13
DRMJJ0039,1,0.5,BlockFrequencyMean,ae,sparse77,13
FRC0010,5,1.3833333333333333,BlockFrequencyMean,ae,sparse77,13
FRH0028,6,0.75,BlockFrequencyMean,ae,sparse77,13
FRH0029,6,2.5694444444444446,BlockFrequencyMean,ae,sparse77,13
FRH0031,6,-1.5694444444444446,BlockFrequencyMean,ae,sparse77,13
FRH0035,6,0.9861111111111107,BlockFrequencyMean,ae,sparse77,13
FRH0037,5,-0.48333333333333356,BlockFrequencyMean,ae,sparse77,13
FRH0042,5,2.666666666666667,BlockFrequencyMean,ae,sparse77,13
FRH0043,6,-4.125,BlockFrequencyMean,ae,sparse77,13
FRH0044,6,-1.9166666666666667,BlockFrequencyMean,ae,sparse77,13
FRH0047,6,0.9166666666666666,BlockFrequencyMean,ae,sparse77,13
FRH0049,6,0.6666666666666666,BlockFrequencyMean,ae,sparse77,13
FRH0056-1,3,1.1666666666666667,BlockFrequencyMean,ae,sparse77,13
FRH0068,3,0.0,BlockFrequencyMean,ae,sparse77,13
FRW00011,3,0.3333333333333333,BlockFrequencyMean,ae,sparse77,13
FRW0008,4,-0.875,BlockFrequencyMean,ae,sparse77,13
FRW0009,4,-7.375,BlockFrequencyMean,ae,sparse77,13
FRW0011,5,-0.9,BlockFrequencyMean,ae,sparse77,13
FRW0014,5,2.6666666666666665,BlockFrequencyMean,ae,sparse77,13
FRW0016,5,1.75,BlockFrequencyMean,ae,sparse77,13
FRW0020,5,1.5833333333333333,BlockFrequencyMean,ae,sparse77,13
FRW0023,5,-1.9333333333333336,BlockFrequencyMean,ae,sparse77,13
FSTBY001,2,0.0,BlockFrequencyMean,ae,sparse77,13
FZGLS0001,2,-0.875,BlockFrequencyMean,ae,sparse77,13
FZGLS0002,4,-0.5,BlockFrequencyMean,ae,sparse77,13
FZLRJ0001double,4,-0.0625,BlockFrequencyMean,ae,sparse77,13
FZLRJ0002double,5,-2.15,BlockFrequencyMean,ae,sparse77,13
HSAKSLT0001,2,2.375,BlockFrequencyMean,ae,sparse77,13
HWZDSKL0002,5,-11.15,BlockFrequencyMean,ae,sparse77,13
JZJ0004,3,-3.0,BlockFrequencyMean,ae,sparse77,13
JZJ0014,4,-4.625,BlockFrequencyMean,ae,sparse77,13
JZJ0017,5,-0.85,BlockFrequencyMean,ae,sparse77,13
KFZ0001,3,-1.5833333333333333,BlockFrequencyMean,ae,sparse77,13
LTKF0002,4,2.0,BlockFrequencyMean,ae,sparse77,13
LTKF0005A,4,-2.9375,BlockFrequencyMean,ae,sparse77,13
LTKF0008,4,2.75,BlockFrequencyMean,ae,sparse77,13
LTKF0009,4,3.75,BlockFrequencyMean,ae,sparse77,13
LTKF0022,2,-7.375,BlockFrequencyMean,ae,sparse77,13
LTKF0024A,3,-0.6666666666666666,BlockFrequencyMean,ae,sparse77,13
LTKF0058,2,-0.625,BlockFrequencyMean,ae,sparse77,13
LTKF0102,3,-1.5,BlockFrequencyMean,ae,sparse77,13
LTKF0106,3,-1.75,BlockFrequencyMean,ae,sparse77,13
LTKF0111,3,0.16666666666666666,BlockFrequencyMean,ae,sparse77,13
LYC0203,4,0.625,BlockFrequencyMean,ae,sparse77,13
QCXXC0001,4,1.25,BlockFrequencyMean,ae,sparse77,13
QCXXC0002,4,2.25,BlockFrequencyMean,ae,sparse77,13
QFSJZ002-1,4,2.5,BlockFrequencyMean,ae,sparse77,13
QFSJZ003,4,-0.625,BlockFrequencyMean,ae,sparse77,13
SLT0003,5,1.2875,BlockFrequencyMean,ae,sparse77,13
SLT0004,4,-0.4375,BlockFrequencyMean,ae,sparse77,13
SRPDZS0002,2,0.75,BlockFrequencyMean,ae,sparse77,13
XYMLRY00001,1,4.0,BlockFrequencyMean,ae,sparse77,13
YDBZLV0001AMDE,4,2.0,BlockFrequencyMean,ae,sparse77,13
YDBZWV0001AMDE,4,1.125,BlockFrequencyMean,ae,sparse77,13
YJX0024,2,2.75,BlockFrequencyMean,ae,sparse77,13
YJX0025,2,0.375,BlockFrequencyMean,ae,sparse77,13
YXBLJ0001,3,-3.5,BlockFrequencyMean,ae,sparse77,13
ZBTZ0003,4,-0.6875,BlockFrequencyMean,ae,sparse77,13
ZJJSJBV001AMDE,5,-0.3333333333333332,BlockFrequencyMean,ae,sparse77,13
ZJJYZSJBV1AMDE,5,4.25,BlockFrequencyMean,ae,sparse77,13
ZJJYZSJSV2AMDE,5,3.0166666666666666,BlockFrequencyMean,ae,sparse77,13
xgx0013,1,-1.0,BlockFrequencyMean,ae,sparse77,13
BLJZ0001,1,9.0,MatchedHistoryMean,mase_52,sparse77,13
BLP0003,3,1.925,MatchedHistoryMean,mase_52,sparse77,13
BLP0004,2,-3.05625,MatchedHistoryMean,mase_52,sparse77,13
CLSSLT0003,5,-1.1376480263157895,MatchedHistoryMean,mase_52,sparse77,13
CLSSLT0006,4,-0.34508928571428565,MatchedHistoryMean,mase_52,sparse77,13
DRMJJ0020,1,-4.367647058823529,MatchedHistoryMean,mase_52,sparse77,13
DRMJJ0021,4,-1.6468972204266323,MatchedHistoryMean,mase_52,sparse77,13
DRMJJ0025,5,0.6814807302231237,MatchedHistoryMean,mase_52,sparse77,13
DRMJJ0026,3,-1.0951140873015872,MatchedHistoryMean,mase_52,sparse77,13
DRMJJ0027,3,-0.2388157894736842,MatchedHistoryMean,mase_52,sparse77,13
FRC0010,5,0.7566666666666666,MatchedHistoryMean,mase_52,sparse77,13
FRH0028,6,0.017380891466257337,MatchedHistoryMean,mase_52,sparse77,13
FRH0029,6,1.0132936507936507,MatchedHistoryMean,mase_52,sparse77,13
FRH0031,6,-0.7690972222222222,MatchedHistoryMean,mase_52,sparse77,13
FRH0035,6,0.5854828042328043,MatchedHistoryMean,mase_52,sparse77,13
FRH0037,5,0.04053921568627454,MatchedHistoryMean,mase_52,sparse77,13
FRH0042,5,1.8157738095238094,MatchedHistoryMean,mase_52,sparse77,13
FRH0043,6,-1.9204365079365078,MatchedHistoryMean,mase_52,sparse77,13
FRH0044,6,-0.719345238095238,MatchedHistoryMean,mase_52,sparse77,13
FRH0047,6,-0.06449959749295615,MatchedHistoryMean,mase_52,sparse77,13
FRH0049,6,0.688888888888889,MatchedHistoryMean,mase_52,sparse77,13
FRH0056-1,3,3.107142857142857,MatchedHistoryMean,mase_52,sparse77,13
FRH0068,3,2.462082912032356,MatchedHistoryMean,mase_52,sparse77,13
FRW00011,3,-0.2005494505494505,MatchedHistoryMean,mase_52,sparse77,13
FRW0008,4,-1.125,MatchedHistoryMean,mase_52,sparse77,13
FRW0009,4,-1.0045454545454546,MatchedHistoryMean,mase_52,sparse77,13
FRW0011,5,-0.1633333333333333,MatchedHistoryMean,mase_52,sparse77,13
FRW0014,5,1.0197167755991285,MatchedHistoryMean,mase_52,sparse77,13
FRW0016,5,0.5330357142857143,MatchedHistoryMean,mase_52,sparse77,13
FRW0020,5,1.0675595238095237,MatchedHistoryMean,mase_52,sparse77,13
FRW0023,5,-1.1172619047619048,MatchedHistoryMean,mase_52,sparse77,13
FSTBY001,2,0.1875,MatchedHistoryMean,mase_52,sparse77,13
FZGLS0001,2,-1.0,MatchedHistoryMean,mase_52,sparse77,13
FZGLS0002,4,-0.09375,MatchedHistoryMean,mase_52,sparse77,13
FZLRJ0001double,4,0.0,MatchedHistoryMean,mase_52,sparse77,13
FZLRJ0002double,5,-0.6045454545454545,MatchedHistoryMean,mase_52,sparse77,13
HSAKSLT0001,2,1.8125,MatchedHistoryMean,mase_52,sparse77,13
HWZDSKL0002,5,-1.4039215686274513,MatchedHistoryMean,mase_52,sparse77,13
JZJ0004,3,-0.9470373376623376,MatchedHistoryMean,mase_52,sparse77,13
JZJ0014,4,-1.6442307692307692,MatchedHistoryMean,mase_52,sparse77,13
JZJ0017,5,1.1224025974025973,MatchedHistoryMean,mase_52,sparse77,13
KFZ0001,3,-1.7,MatchedHistoryMean,mase_52,sparse77,13
LTKF0002,4,0.5625,MatchedHistoryMean,mase_52,sparse77,13
LTKF0005A,4,-1.1889204545454546,MatchedHistoryMean,mase_52,sparse77,13
LTKF0008,4,0.5625,MatchedHistoryMean,mase_52,sparse77,13
LTKF0009,4,0.5625,MatchedHistoryMean,mase_52,sparse77,13
LTKF0022,2,-1.3071428571428572,MatchedHistoryMean,mase_52,sparse77,13
LTKF0024A,3,-0.37916666666666665,MatchedHistoryMean,mase_52,sparse77,13
LTKF0058,2,-0.234375,MatchedHistoryMean,mase_52,sparse77,13
LTKF0102,3,-0.49747474747474746,MatchedHistoryMean,mase_52,sparse77,13
LTKF0106,3,-2.4166666666666665,MatchedHistoryMean,mase_52,sparse77,13
LTKF0111,3,1.0011904761904766,MatchedHistoryMean,mase_52,sparse77,13
LYC0203,4,2.075,MatchedHistoryMean,mase_52,sparse77,13
QCXXC0001,4,0.3265135599694422,MatchedHistoryMean,mase_52,sparse77,13
QCXXC0002,4,0.60625,MatchedHistoryMean,mase_52,sparse77,13
QFSJZ002-1,4,1.3639705882352942,MatchedHistoryMean,mase_52,sparse77,13
QFSJZ003,4,-0.04404761904761895,MatchedHistoryMean,mase_52,sparse77,13
SLT0003,5,0.8481338028169014,MatchedHistoryMean,mase_52,sparse77,13
SLT0004,4,1.5267857142857144,MatchedHistoryMean,mase_52,sparse77,13
SRPDZS0002,2,0.35,MatchedHistoryMean,mase_52,sparse77,13
YDBZLV0001AMDE,4,0.5145596590909091,MatchedHistoryMean,mase_52,sparse77,13
YDBZWV0001AMDE,4,2.1331845238095237,MatchedHistoryMean,mase_52,sparse77,13
YJX0024,2,0.5625,MatchedHistoryMean,mase_52,sparse77,13
YJX0025,2,0.05357142857142866,MatchedHistoryMean,mase_52,sparse77,13
YXBLJ0001,3,2.0448275862068965,MatchedHistoryMean,mase_52,sparse77,13
ZBTZ0003,4,-0.46249999999999997,MatchedHistoryMean,mase_52,sparse77,13
ZJJSJBV001AMDE,5,-0.155546679197995,MatchedHistoryMean,mase_52,sparse77,13
ZJJYZSJBV1AMDE,5,0.5936504355859195,MatchedHistoryMean,mase_52,sparse77,13
ZJJYZSJSV2AMDE,5,0.7268939393939394,MatchedHistoryMean,mase_52,sparse77,13
BLJZ0001,6,0.5,MatchedHistoryMean,ae,sparse77,13
BLP0003,6,-0.9166666666666666,MatchedHistoryMean,ae,sparse77,13
BLP0004,6,-2.5416666666666665,MatchedHistoryMean,ae,sparse77,13
CLSSLT0003,6,-5.125,MatchedHistoryMean,ae,sparse77,13
CLSSLT0006,6,-2.0833333333333335,MatchedHistoryMean,ae,sparse77,13
DRMJJ0020,6,-4.125,MatchedHistoryMean,ae,sparse77,13
DRMJJ0021,6,-5.958333333333333,MatchedHistoryMean,ae,sparse77,13
DRMJJ0025,6,-5.458333333333333,MatchedHistoryMean,ae,sparse77,13
DRMJJ0026,6,-4.416666666666667,MatchedHistoryMean,ae,sparse77,13
DRMJJ0027,6,-0.6666666666666666,MatchedHistoryMean,ae,sparse77,13
DRMJJ0038,1,0.5,MatchedHistoryMean,ae,sparse77,13
DRMJJ0039,1,0.5,MatchedHistoryMean,ae,sparse77,13
FRC0010,6,1.152777777777778,MatchedHistoryMean,ae,sparse77,13
FRH0028,6,0.75,MatchedHistoryMean,ae,sparse77,13
FRH0029,6,2.5694444444444446,MatchedHistoryMean,ae,sparse77,13
FRH0031,6,-1.5694444444444446,MatchedHistoryMean,ae,sparse77,13
FRH0035,6,0.9861111111111113,MatchedHistoryMean,ae,sparse77,13
FRH0037,6,-0.4027777777777777,MatchedHistoryMean,ae,sparse77,13
FRH0042,6,2.2222222222222223,MatchedHistoryMean,ae,sparse77,13
FRH0043,6,-4.125,MatchedHistoryMean,ae,sparse77,13
FRH0044,6,-1.9166666666666667,MatchedHistoryMean,ae,sparse77,13
FRH0047,6,0.9166666666666666,MatchedHistoryMean,ae,sparse77,13
FRH0049,6,0.6666666666666666,MatchedHistoryMean,ae,sparse77,13
FRH0056-1,6,0.5833333333333334,MatchedHistoryMean,ae,sparse77,13
FRH0068,6,0.0,MatchedHistoryMean,ae,sparse77,13
FRW00011,6,0.16666666666666666,MatchedHistoryMean,ae,sparse77,13
FRW00023,1,0.0,MatchedHistoryMean,ae,sparse77,13
FRW0008,6,-0.5833333333333334,MatchedHistoryMean,ae,sparse77,13
FRW0009,6,-4.916666666666667,MatchedHistoryMean,ae,sparse77,13
FRW0011,6,-0.75,MatchedHistoryMean,ae,sparse77,13
FRW0014,6,2.222222222222222,MatchedHistoryMean,ae,sparse77,13
FRW0016,6,1.4583333333333333,MatchedHistoryMean,ae,sparse77,13
FRW0020,6,1.3194444444444444,MatchedHistoryMean,ae,sparse77,13
FRW0023,6,-1.6111111111111114,MatchedHistoryMean,ae,sparse77,13
FSTBY001,6,0.0,MatchedHistoryMean,ae,sparse77,13
FZGLS0001,6,-0.2916666666666667,MatchedHistoryMean,ae,sparse77,13
FZGLS0002,6,-0.3333333333333333,MatchedHistoryMean,ae,sparse77,13
FZLRJ0001double,6,-0.041666666666666664,MatchedHistoryMean,ae,sparse77,13
FZLRJ0002double,6,-1.7916666666666667,MatchedHistoryMean,ae,sparse77,13
HSAKSLT0001,6,0.7916666666666666,MatchedHistoryMean,ae,sparse77,13
HWZDSKL0002,6,-9.291666666666666,MatchedHistoryMean,ae,sparse77,13
JZJ0004,6,-1.5,MatchedHistoryMean,ae,sparse77,13
JZJ0014,6,-3.0833333333333335,MatchedHistoryMean,ae,sparse77,13
JZJ0017,6,-0.7083333333333334,MatchedHistoryMean,ae,sparse77,13
KFZ0001,6,-0.7916666666666666,MatchedHistoryMean,ae,sparse77,13
LTKF0002,6,1.3333333333333333,MatchedHistoryMean,ae,sparse77,13
LTKF0005A,6,-1.9583333333333333,MatchedHistoryMean,ae,sparse77,13
LTKF0008,6,1.8333333333333333,MatchedHistoryMean,ae,sparse77,13
LTKF0009,6,2.5,MatchedHistoryMean,ae,sparse77,13
LTKF0022,6,-2.4583333333333335,MatchedHistoryMean,ae,sparse77,13
LTKF0024A,6,-0.3333333333333333,MatchedHistoryMean,ae,sparse77,13
LTKF0058,6,-0.20833333333333334,MatchedHistoryMean,ae,sparse77,13
LTKF0102,6,-0.75,MatchedHistoryMean,ae,sparse77,13
LTKF0106,6,-0.875,MatchedHistoryMean,ae,sparse77,13
LTKF0111,6,0.08333333333333333,MatchedHistoryMean,ae,sparse77,13
LYC0203,6,0.4166666666666667,MatchedHistoryMean,ae,sparse77,13
QCXXC0001,6,0.8333333333333334,MatchedHistoryMean,ae,sparse77,13
QCXXC0002,6,1.5,MatchedHistoryMean,ae,sparse77,13
QFSJZ002-1,6,1.6666666666666667,MatchedHistoryMean,ae,sparse77,13
QFSJZ003,6,-0.4166666666666667,MatchedHistoryMean,ae,sparse77,13
SLT0003,6,1.0729166666666667,MatchedHistoryMean,ae,sparse77,13
SLT0004,6,-0.2916666666666667,MatchedHistoryMean,ae,sparse77,13
SRPDZS0002,6,0.25,MatchedHistoryMean,ae,sparse77,13
XGX9992,1,0.0,MatchedHistoryMean,ae,sparse77,13
XGX9993,1,0.0,MatchedHistoryMean,ae,sparse77,13
XYMLRY00001,1,4.0,MatchedHistoryMean,ae,sparse77,13
YDBZLV0001AMDE,6,1.3333333333333333,MatchedHistoryMean,ae,sparse77,13
YDBZWV0001AMDE,6,0.75,MatchedHistoryMean,ae,sparse77,13
YJX0024,6,0.9166666666666666,MatchedHistoryMean,ae,sparse77,13
YJX0025,6,0.125,MatchedHistoryMean,ae,sparse77,13
YXBLJ0001,6,-1.75,MatchedHistoryMean,ae,sparse77,13
ZBTZ0003,6,-0.4583333333333333,MatchedHistoryMean,ae,sparse77,13
ZJJSJBV001AMDE,6,-0.27777777777777785,MatchedHistoryMean,ae,sparse77,13
ZJJYZSJBV1AMDE,6,3.5416666666666665,MatchedHistoryMean,ae,sparse77,13
ZJJYZSJSV2AMDE,6,2.513888888888889,MatchedHistoryMean,ae,sparse77,13
xgx0013,1,-1.0,MatchedHistoryMean,ae,sparse77,13
zxy0002,1,0.0,MatchedHistoryMean,ae,sparse77,13
BLJZ0001,1,8.75,LaplaceMean,mase_52,sparse77,13
BLP0003,3,1.8398148148148155,LaplaceMean,mase_52,sparse77,13
BLP0004,2,-2.93125,LaplaceMean,mase_52,sparse77,13
CLSSLT0003,5,-1.0768475877192984,LaplaceMean,mase_52,sparse77,13
CLSSLT0006,4,-0.5,LaplaceMean,mase_52,sparse77,13
DRMJJ0020,1,-4.617647058823529,LaplaceMean,mase_52,sparse77,13
DRMJJ0021,4,-1.643751795590031,LaplaceMean,mase_52,sparse77,13
DRMJJ0025,5,0.6213979039891819,LaplaceMean,mase_52,sparse77,13
DRMJJ0026,3,-1.2044890873015872,LaplaceMean,mase_52,sparse77,13
DRMJJ0027,3,-0.15548245614035092,LaplaceMean,mase_52,sparse77,13
FRC0010,5,0.6688888888888889,LaplaceMean,mase_52,sparse77,13
FRH0028,6,-0.03462225443932754,LaplaceMean,mase_52,sparse77,13
FRH0029,6,1.041519694297472,LaplaceMean,mase_52,sparse77,13
FRH0031,6,-0.8010416666666668,LaplaceMean,mase_52,sparse77,13
FRH0035,6,0.5976190476190476,LaplaceMean,mase_52,sparse77,13
FRH0037,5,0.1172058823529412,LaplaceMean,mase_52,sparse77,13
FRH0042,5,1.7562698412698414,LaplaceMean,mase_52,sparse77,13
FRH0043,6,-1.8696924603174603,LaplaceMean,mase_52,sparse77,13
FRH0044,6,-0.48715277777777777,LaplaceMean,mase_52,sparse77,13
FRH0047,6,-0.07549001638778687,LaplaceMean,mase_52,sparse77,13
FRH0049,6,0.7053086419753086,LaplaceMean,mase_52,sparse77,13
FRH0056-1,3,2.9761904761904776,LaplaceMean,mase_52,sparse77,13
FRH0068,3,2.3600157285698233,LaplaceMean,mase_52,sparse77,13
FRW00011,3,-0.3052503052503052,LaplaceMean,mase_52,sparse77,13
FRW0008,4,-1.010416666666666,LaplaceMean,mase_52,sparse77,13
FRW0009,4,-1.103030303030303,LaplaceMean,mase_52,sparse77,13
FRW0011,5,-0.08666666666666664,LaplaceMean,mase_52,sparse77,13
FRW0014,5,1.0549019607843138,LaplaceMean,mase_52,sparse77,13
FRW0016,5,0.4542857142857143,LaplaceMean,mase_52,sparse77,13
FRW0020,5,1.1008928571428571,LaplaceMean,mase_52,sparse77,13
FRW0023,5,-1.1411507936507936,LaplaceMean,mase_52,sparse77,13
FSTBY001,2,0.2500000000000009,LaplaceMean,mase_52,sparse77,13
FZGLS0001,2,-1.1249999999999998,LaplaceMean,mase_52,sparse77,13
FZGLS0002,4,-0.08333333333333323,LaplaceMean,mase_52,sparse77,13
FZLRJ0001double,4,0.0625,LaplaceMean,mase_52,sparse77,13
FZLRJ0002double,5,-0.6503787878787879,LaplaceMean,mase_52,sparse77,13
HSAKSLT0001,2,1.6875,LaplaceMean,mase_52,sparse77,13
HWZDSKL0002,5,-1.4663025210084037,LaplaceMean,mase_52,sparse77,13
JZJ0004,3,-1.0737734487734487,LaplaceMean,mase_52,sparse77,13
JZJ0014,4,-1.765625,LaplaceMean,mase_52,sparse77,13
JZJ0017,5,1.0542207792207798,LaplaceMean,mase_52,sparse77,13
KFZ0001,3,-1.8111111111111111,LaplaceMean,mase_52,sparse77,13
LTKF0002,4,0.75,LaplaceMean,mase_52,sparse77,13
LTKF0005A,4,-1.2760416666666659,LaplaceMean,mase_52,sparse77,13
LTKF0008,4,0.75,LaplaceMean,mase_52,sparse77,13
LTKF0009,4,0.75,LaplaceMean,mase_52,sparse77,13
LTKF0022,2,-1.1821428571428572,LaplaceMean,mase_52,sparse77,13
LTKF0024A,3,-0.49722222222222223,LaplaceMean,mase_52,sparse77,13
LTKF0058,2,-0.3593749999999998,LaplaceMean,mase_52,sparse77,13
LTKF0102,3,-0.6209315375982042,LaplaceMean,mase_52,sparse77,13
LTKF0106,3,-2.4537037037037037,LaplaceMean,mase_52,sparse77,13
LTKF0111,3,0.9548941798941802,LaplaceMean,mase_52,sparse77,13
LYC0203,4,2.024305555555556,LaplaceMean,mase_52,sparse77,13
QCXXC0001,4,0.20781608097784582,LaplaceMean,mase_52,sparse77,13
QCXXC0002,4,0.4384259259259259,LaplaceMean,mase_52,sparse77,13
QFSJZ002-1,4,1.2818627450980393,LaplaceMean,mase_52,sparse77,13
QFSJZ003,4,-0.1541666666666666,LaplaceMean,mase_52,sparse77,13
SLT0003,5,0.7372672143974962,LaplaceMean,mase_52,sparse77,13
SLT0004,4,1.4041005291005302,LaplaceMean,mase_52,sparse77,13
SRPDZS0002,2,0.22499999999999998,LaplaceMean,mase_52,sparse77,13
YDBZLV0001AMDE,4,0.4520596590909091,LaplaceMean,mase_52,sparse77,13
YDBZWV0001AMDE,4,2.0706845238095237,LaplaceMean,mase_52,sparse77,13
YJX0024,2,0.75,LaplaceMean,mase_52,sparse77,13
YJX0025,2,-0.07142857142857134,LaplaceMean,mase_52,sparse77,13
YXBLJ0001,3,1.9787356321839091,LaplaceMean,mase_52,sparse77,13
ZBTZ0003,4,-0.5729166666666666,LaplaceMean,mase_52,sparse77,13
ZJJSJBV001AMDE,5,-0.17325501253132833,LaplaceMean,mase_52,sparse77,13
ZJJYZSJBV1AMDE,5,0.5242487261842099,LaplaceMean,mase_52,sparse77,13
ZJJYZSJSV2AMDE,5,0.7502272727272727,LaplaceMean,mase_52,sparse77,13
BLJZ0001,1,2.916666666666666,LaplaceMean,ae,sparse77,13
BLP0003,3,-1.898148148148148,LaplaceMean,ae,sparse77,13
BLP0004,2,-7.291666666666666,LaplaceMean,ae,sparse77,13
CLSSLT0003,5,-5.877777777777777,LaplaceMean,ae,sparse77,13
CLSSLT0006,4,-4.020833333333333,LaplaceMean,ae,sparse77,13
DRMJJ0020,1,-26.166666666666664,LaplaceMean,ae,sparse77,13
DRMJJ0021,4,-9.024305555555555,LaplaceMean,ae,sparse77,13
DRMJJ0025,5,-6.522222222222223,LaplaceMean,ae,sparse77,13
DRMJJ0026,3,-9.611111111111112,LaplaceMean,ae,sparse77,13
DRMJJ0027,3,-1.0555555555555556,LaplaceMean,ae,sparse77,13
DRMJJ0038,1,-1.833333333333334,LaplaceMean,ae,sparse77,13
DRMJJ0039,1,-1.833333333333334,LaplaceMean,ae,sparse77,13
FRC0010,5,1.2077777777777776,LaplaceMean,ae,sparse77,13
FRH0028,6,0.11111111111111054,LaplaceMean,ae,sparse77,13
FRH0029,6,2.4180555555555556,LaplaceMean,ae,sparse77,13
FRH0031,6,-1.6472222222222221,LaplaceMean,ae,sparse77,13
